Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[0, 0, 255]",0,25,0.6711489109875401,1,3
"[255, 0, 0]",0,35,0.6076239410031121,1,3
"[0, 0, 255]",0,40,1.0051202269969508,1,3
"[0, 0, 255]",2,15,0.4772641869931249,1,3
"[255, 0, 0]",2,30,0.514521067001624,1,3
"[255, 255, 0]",2,0,0.4930000560125336,1,3
"[255, 0, 0]",2,10,0.552288940991275,1,3
"[255, 0, 0]",0,30,0.4285443150001811,1,3
"[255, 255, 0]",0,35,0.44260794900765177,1,3
"[255, 0, 0]",0,10,0.43018000200390816,1,3
"[255, 0, 0]",0,25,0.5095224160031648,1,3
"[0, 0, 255]",0,35,0.5770547259890009,1,3
"[255, 255, 0]",0,35,0.4726507599989418,1,3
"[255, 255, 0]",2,25,0.45768236099684145,1,3
"[255, 255, 0]",2,20,0.43389589700382203,1,3
"[255, 0, 0]",0,0,0.5350155630003428,1,3
"[255, 255, 0]",0,10,0.4335753570048837,1,3
"[255, 255, 0]",2,20,0.4631193329987582,1,3
"[255, 255, 0]",0,20,0.3952203090011608,1,3
"[255, 255, 0]",2,30,0.46056476898957044,1,3
"[255, 0, 0]",2,25,0.5563387769943802,1,3
"[0, 0, 255]",0,40,1.3609165509988088,1,3
"[255, 255, 0]",0,35,0.5806966060044942,1,3
"[0, 0, 255]",0,10,0.5179424100060714,1,3
"[255, 255, 0]",0,15,0.4586349190067267,1,3
"[0, 0, 255]",2,20,0.6355325550102862,1,3
"[255, 255, 0]",0,20,0.5067905219912063,1,3
"[255, 255, 0]",2,30,0.5247626900090836,1,3
"[255, 255, 0]",0,25,0.45118641799490433,1,3
"[0, 0, 255]",2,40,0.5588329450110905,1,3
"[0, 0, 255]",2,10,0.6581529319955735,1,3
"[255, 255, 0]",2,20,0.4280308760062326,1,3
"[0, 0, 255]",2,35,0.5808113160019275,1,3
"[255, 0, 0]",2,25,0.49443074500595685,1,3
"[255, 0, 0]",0,40,0.5870140379993245,1,3
"[255, 255, 0]",0,20,0.71633714599011,1,3
"[0, 0, 255]",0,10,0.49115505399822723,1,3
"[255, 0, 0]",0,40,0.4874583250057185,1,3
"[0, 0, 255]",2,25,0.7201222060102737,1,3
"[255, 0, 0]",0,40,0.40666756000427995,1,3
"[255, 0, 0]",2,40,0.4659705770027358,1,3
"[255, 0, 0]",0,0,0.5419208300008904,1,3
"[0, 0, 255]",0,0,0.5078577709937235,1,3
"[0, 0, 255]",2,5,0.4388295250100782,0,3
"[255, 0, 0]",2,35,0.5750368869921658,1,3
"[0, 0, 255]",0,25,0.44700249600282405,0,3
"[0, 0, 255]",0,20,0.5789883650140837,1,3
"[255, 0, 0]",0,5,0.5639950559998397,1,3
"[255, 0, 0]",0,25,0.6243856830114964,1,3
"[255, 0, 0]",0,40,0.6028948599996511,1,3
"[255, 255, 0]",0,15,0.45296523498836905,1,3
"[255, 255, 0]",0,15,0.43761328198888805,1,3
"[255, 255, 0]",0,40,0.46631541500391904,1,3
"[255, 0, 0]",0,30,0.5125153180124471,1,3
"[255, 255, 0]",2,40,0.6767294700111961,1,3
"[255, 0, 0]",2,0,0.534814409998944,1,3
"[0, 0, 255]",2,25,0.5282077000010759,1,3
"[255, 0, 0]",2,35,0.42931549799686763,1,3
"[255, 0, 0]",2,20,0.49218851000478026,1,3
"[255, 0, 0]",2,20,0.47976911399746314,1,3
"[0, 0, 255]",0,35,0.5887232480017701,1,3
"[255, 0, 0]",0,35,0.451355864002835,1,3
"[0, 0, 255]",2,20,0.5696926380041987,1,3
"[255, 255, 0]",2,5,0.5681489400012651,1,3
"[0, 0, 255]",2,25,0.6132308670057682,1,3
"[255, 0, 0]",2,35,0.5066696189896902,1,3
"[0, 0, 255]",0,25,0.5620163300045533,1,3
"[255, 0, 0]",0,30,0.49701020898646675,1,3
"[255, 255, 0]",2,30,0.4581204460118897,1,3
"[0, 0, 255]",0,0,0.5937267309927847,1,3
"[255, 255, 0]",2,35,0.562713414998143,1,3
"[0, 0, 255]",0,30,0.6457487049920019,1,3
"[0, 0, 255]",2,10,0.8435376330016879,1,3
"[255, 0, 0]",0,5,0.4841608879942214,1,3
