Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[0, 0, 255]",2,5,0.4457281100039836,1,3
"[0, 0, 255]",0,25,0.4296814550034469,1,3
"[255, 255, 0]",0,0,0.482263358993805,1,3
"[255, 0, 0]",0,5,0.4873129850020632,1,3
"[0, 0, 255]",2,25,0.5080353340017609,1,3
"[0, 0, 255]",0,5,0.4852920490084216,1,3
"[255, 255, 0]",0,10,0.4715608609985793,1,3
"[255, 255, 0]",0,35,0.4833815180027159,1,3
"[255, 0, 0]",0,15,0.5242580280028051,1,3
"[0, 0, 255]",2,20,0.4231961420009611,1,3
"[255, 255, 0]",2,20,0.4295767839939799,1,3
"[0, 0, 255]",0,20,0.45080356499238405,1,3
"[0, 0, 255]",0,25,0.49941420600225683,1,3
"[255, 0, 0]",2,25,0.5065747990011005,1,3
"[255, 255, 0]",2,25,0.4332933269906789,1,3
"[255, 255, 0]",0,10,0.4243789489992196,1,3
"[255, 0, 0]",2,30,0.4646344320062781,1,3
"[0, 0, 255]",0,20,0.44592010499036405,1,3
"[0, 0, 255]",0,5,0.4722038580075605,1,3
"[255, 0, 0]",2,40,0.5227550300041912,1,3
"[255, 255, 0]",0,0,0.5207865699921967,1,3
"[255, 0, 0]",2,20,0.43457775900606066,1,3
"[0, 0, 255]",2,10,0.4714163250027923,1,3
"[255, 0, 0]",0,35,0.45014038000954315,0,3
"[0, 0, 255]",0,5,0.5617947959981393,1,3
"[255, 0, 0]",2,10,0.5421977219957625,1,3
"[255, 0, 0]",2,10,0.47790081599669065,1,3
"[255, 0, 0]",2,5,0.4625107750034658,1,3
"[255, 255, 0]",0,0,0.47424234000209253,1,3
"[255, 0, 0]",0,25,0.6141849120031111,1,3
"[255, 0, 0]",0,30,0.49580206799146254,1,3
"[255, 255, 0]",0,20,0.5066439720103517,1,3
"[255, 255, 0]",2,5,0.48082074501144234,1,3
"[255, 255, 0]",2,40,0.5287087589967996,1,3
"[0, 0, 255]",0,25,0.6026273960014805,1,3
"[255, 255, 0]",2,20,0.4424766370066209,1,3
"[255, 0, 0]",2,10,0.529021800000919,1,3
"[255, 0, 0]",2,10,0.49590879199968185,1,3
"[0, 0, 255]",0,40,0.49937698400754016,1,3
"[255, 0, 0]",0,15,0.5021748869912699,1,3
"[0, 0, 255]",2,20,0.5197812230035197,0,3
"[0, 0, 255]",2,15,0.3531179009878542,1,3
"[255, 0, 0]",2,35,0.4509890220069792,1,3
"[255, 255, 0]",0,0,0.3274531069910154,1,3
"[255, 255, 0]",2,25,0.6057593389996327,1,3
"[255, 0, 0]",0,40,0.530968256003689,1,3
"[0, 0, 255]",0,30,0.5332159249956021,1,3
"[255, 255, 0]",2,20,0.38451399000769015,1,3
"[0, 0, 255]",2,35,0.3994354799942812,1,3
"[255, 0, 0]",2,0,0.4144109079934424,1,3
"[255, 0, 0]",0,40,0.39714472099149134,1,3
"[255, 0, 0]",0,30,0.3610401810001349,1,3
"[255, 0, 0]",2,10,0.6363966580101987,1,3
"[255, 255, 0]",2,35,0.5500197109940927,0,3
"[255, 0, 0]",0,30,0.4450035430054413,1,3
"[255, 255, 0]",2,20,0.63975552599004,1,3
"[255, 255, 0]",0,30,0.9992894760071067,1,3
"[255, 0, 0]",0,25,0.5574381190090207,1,3
"[255, 0, 0]",2,40,0.6040050180017715,1,3
"[0, 0, 255]",0,0,0.563052889003302,1,3
"[0, 0, 255]",0,15,0.9900254280073568,1,3
"[0, 0, 255]",0,40,0.9826346650079358,1,3
"[255, 255, 0]",2,35,0.4102250819996698,1,3
"[255, 255, 0]",2,5,1.017784389987355,1,3
"[255, 0, 0]",0,10,0.454434372994001,0,3
"[255, 0, 0]",0,35,0.6028992750070756,1,3
"[255, 0, 0]",0,40,0.8069026250013849,1,3
"[255, 0, 0]",0,25,0.7584369430114748,1,3
"[255, 255, 0]",2,5,0.5615994359977776,1,3
"[255, 0, 0]",2,25,0.7874192710005445,1,3
"[0, 0, 255]",0,5,1.174829861993203,1,3
"[0, 0, 255]",2,5,1.9686686549976002,1,3
"[0, 0, 255]",0,35,0.5260306319978554,1,3
"[255, 0, 0]",0,0,0.4812376689951634,1,3
"[0, 0, 255]",2,25,0.4423742789949756,0,3
"[255, 255, 0]",0,15,0.44769326801178977,1,3
"[255, 0, 0]",2,15,0.45880869499524124,0,3
"[255, 0, 0]",2,0,0.4172129130020039,1,3
"[255, 255, 0]",2,15,0.5114789270010078,1,3
"[0, 0, 255]",0,20,0.7403359050076688,1,3
"[0, 0, 255]",2,30,0.465774076001253,1,3
"[255, 255, 0]",0,25,0.46907147200545296,1,3
"[0, 0, 255]",2,35,0.5801478150096955,1,3
"[255, 0, 0]",0,30,0.5466964679944795,1,3
"[255, 255, 0]",2,40,0.6929735540034017,1,3
"[255, 255, 0]",2,0,0.5437632499961182,1,3
"[0, 0, 255]",0,10,1.188787325998419,1,3
"[0, 0, 255]",2,40,0.5696074730076361,1,3
"[0, 0, 255]",2,35,0.5486632389947772,1,3
"[255, 0, 0]",0,40,0.5494702629948733,1,3
"[255, 0, 0]",2,0,0.49545217800186947,1,3
"[255, 0, 0]",0,10,0.5720858230051817,1,3
"[255, 0, 0]",0,10,0.46398481000505853,1,3
"[255, 255, 0]",2,30,0.6591924749955069,1,3
"[255, 0, 0]",2,10,0.5285100760083878,1,3
"[255, 255, 0]",0,0,0.562159350985894,1,3
"[0, 0, 255]",2,0,0.6398574400081998,1,3
"[255, 0, 0]",2,15,0.5188604510040022,1,3
"[255, 255, 0]",2,20,0.5441329039895209,1,3
"[255, 0, 0]",0,20,0.6188639470055932,1,3
"[0, 0, 255]",0,15,0.4525453880050918,1,3
"[0, 0, 255]",2,40,0.5146254140126985,1,3
"[0, 0, 255]",2,40,0.4527627439965727,1,3
"[0, 0, 255]",0,0,0.4022172519908054,1,3
"[255, 255, 0]",2,15,0.59690000100818,1,3
"[0, 0, 255]",2,40,0.41482706399983726,1,3
"[255, 0, 0]",0,0,0.5202508170041256,1,3
"[255, 0, 0]",2,0,0.5696887749945745,1,3
"[255, 255, 0]",2,40,0.5562246780027635,1,3
"[255, 0, 0]",0,15,0.4745291130093392,1,3
"[0, 0, 255]",2,30,0.5657054460025392,1,3
"[255, 0, 0]",2,40,0.5973716230073478,1,3
