Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 255, 0]",2,0,0.3008607110241428,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.2883353640208952,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.2938774110516533,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.2529343129717745,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.44444425200344995,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3692019709851593,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3860729360021651,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3260697610094212,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3596746940165758,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.4186797389993444,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.37206041696481407,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3436606270261109,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.2726539480499923,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.35638966801343486,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3611207000212744,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.31734876497648656,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.3080816400470212,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.31882374099222943,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.37394018698250875,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.32922687398968264,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3588883960037492,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.4299357300042175,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3297161019872874,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.3436072049662471,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3309787450125441,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.33229721296811476,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3536860280437395,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.29792457702569664,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.4298247700207867,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3527056089951657,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.43656995199853554,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.36586227000225335,0,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.4210663120029494,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.5615927379694767,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.31918013002723455,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.4002194809727371,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3330466919578612,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.27842280600452796,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.333974045002833,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.28726707299938425,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.295616605959367,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3257655900088139,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.36064709699712694,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.35866505798185244,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.34878002596087754,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.6494037079974078,0,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.3538563080364838,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.31512647500494495,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3770569000043906,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3783525989856571,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.40519456699257717,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.30653144500683993,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.46481831301935017,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.32838507799897343,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3098577340133488,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.333570429997053,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.5026921660173684,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3243891259771772,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.35950054798740894,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.287622615986038,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.3108084539999254,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3954403059906326,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.40820165298646316,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.31962115899659693,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.4018856909824535,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.40584614203544334,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.32256272301310673,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.7822440559975803,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.4425615720101632,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.3456323920399882,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.2818131989915855,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3455893300124444,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.34917110798414797,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.31790967599954456,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.36524135898798704,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3539645949495025,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.2878568769665435,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.43351394101046026,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.3474819179973565,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3172835339792073,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.2883007579948753,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3911236429703422,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.34268225595587865,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.29271832696394995,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3551312049967237,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.35421191196655855,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.3851833880180493,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.4119377210154198,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.4180235220119357,1,Mingda,1,4,RY
