Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color,Cue
"[0, 255, 0]",2,10,0.42836362400006328,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.45564777500060882,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.36624774300015997,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.33899615099986113,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.45172215899966977,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.46801530499972432,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.3308937929992535,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.3928111569992325,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.3704863659996554,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.46174879100000544,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.4096158949997553,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.3410710520001594,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.42306935400037037,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.3389633639996464,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.29176428500044858,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.4135516060007576,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.38507916200051841,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.39303036499943846,1,C,1,8,GB,BLACK,Green Circle
